PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
R1_MN008;5906;201807040700;0;3;0
R1_MN008;5906;201807040800;0;3;0
R1_MN008;5906;201807040900;0;3;0
R1_MN008;5906;201807041000;0;3;0
R1_MN008;5906;201807041100;0;3;0
R1_MN008;5906;201807041200;0;3;0
R1_MN008;5906;201807041300;0;3;0
R1_MN008;5906;201807041400;0.1;3;0
R1_MN008;5906;201807041500;0;3;0
R1_MN008;5906;201807041600;0;3;0
R1_MN008;5906;201807041700;3.3;3;0
R1_MN008;5906;201807041800;0.4;3;0
R1_MN008;5906;201807041900;0;3;0
R1_MN008;5906;201807042000;0;3;0
R1_MN008;5906;201807042100;0;3;0
R1_MN008;5906;201807042200;0;3;0
R1_MN008;5906;201807042300;0;3;0
R1_MN008;5906;201807050000;0;3;0
R1_MN008;5906;201807050100;0;3;0
R1_MN008;5906;201807050200;0;3;0
R1_MN008;5906;201807050300;0;3;0
R1_MN008;5906;201807050400;0;3;0
R1_MN008;5906;201807050500;0;3;0
R1_MN008;5906;201807050600;0;3;0
R1_MN008;5906;201807050700;0;3;0
R1_MN008;5906;201807050800;0;3;0
R1_MN008;5906;201807050900;0;3;0
R1_MN008;5906;201807051000;0;3;0
R1_MN008;5906;201807051100;0;3;0
R1_MN008;5906;201807051200;0;3;0
R1_MN008;5906;201807051300;0;3;0
R1_MN008;5906;201807051400;0;3;0
R1_MN008;5906;201807051500;0;3;0
R1_MN008;5906;201807051600;0;3;0
R1_MN008;5906;201807051700;0;3;0
R1_MN008;5906;201807051800;0;3;0
R1_MN008;5906;201807051900;0;3;0
R1_MN008;5906;201807052000;0;3;0
R1_MN008;5906;201807052100;0;3;0
R1_MN008;5906;201807052200;0;3;0
R1_MN008;5906;201807052300;0;3;0
R1_MN008;5906;201807060000;0;3;0
R1_MN008;5906;201807060100;0;3;0
R1_MN008;5906;201807060200;0;3;0
R1_MN008;5906;201807060300;0;3;0
R1_MN008;5906;201807060400;0;3;0
R1_MN008;5906;201807060500;0;3;0
R1_MN008;5906;201807060600;0;3;0
R1_MN008;5906;201807060700;0;3;0
R1_MN008;5906;201807060800;0;3;0
R1_MN008;5906;201807060900;0;3;0
R1_MN008;5906;201807061000;0;3;0
R1_MN008;5906;201807061100;0;3;0
R1_MN008;5906;201807061200;0;3;0
R1_MN008;5906;201807061300;0;3;0
R1_MN008;5906;201807061400;0;3;0
R1_MN008;5906;201807061500;0;3;0
R1_MN008;5906;201807061600;0;3;0
R1_MN008;5906;201807061700;0;3;0
R1_MN008;5906;201807061800;0;3;0
R1_MN008;5906;201807061900;0;3;0
R1_MN008;5906;201807062000;0;3;0
R1_MN008;5906;201807062100;0;3;0
R1_MN008;5906;201807062200;0;3;0
R1_MN008;5906;201807062300;0;3;0
R1_MN008;5906;201807070000;0;3;0
R1_MN008;5906;201807070100;0;3;0
R1_MN008;5906;201807070200;0;3;0
R1_MN008;5906;201807070300;0;3;0
R1_MN008;5906;201807070400;0;3;0
R1_MN008;5906;201807070500;0;3;0
R1_MN008;5906;201807070600;0;3;0
R1_MN008;5906;201807070700;0;3;0
R1_MN008;5906;201807070800;0;3;0
R1_MN008;5906;201807070900;0;3;0
R1_MN008;5906;201807071000;0;3;0
R1_MN008;5906;201807071100;0;3;0
R1_MN008;5906;201807071200;0;3;0
R1_MN008;5906;201807071300;0;3;0
R1_MN008;5906;201807071400;0;3;0
R1_MN008;5906;201807071500;0;3;0
R1_MN008;5906;201807071600;0;3;0
R1_MN008;5906;201807071700;0;3;0
R1_MN008;5906;201807071800;0;3;0
R1_MN008;5906;201807071900;0;3;0
R1_MN008;5906;201807072000;0;3;0
R1_MN008;5906;201807072100;0;3;0
R1_MN008;5906;201807072200;0;3;0
R1_MN008;5906;201807072300;0;3;0
R1_MN008;5906;201807080000;0;3;0
R1_MN008;5906;201807080100;0;3;0
R1_MN008;5906;201807080200;0;3;0
R1_MN008;5906;201807080300;0;3;0
R1_MN008;5906;201807080400;0;3;0
R1_MN008;5906;201807080500;0;3;0
R1_MN008;5906;201807080600;0;3;0
R1_MN008;5906;201807080700;0;3;0
R1_MN008;5906;201807080800;0;3;0
R1_MN008;5906;201807080900;0;3;0
R1_MN008;5906;201807081000;0;3;0
R1_MN008;5906;201807081100;0;3;0
R1_MN008;5906;201807081200;0;3;0
R1_MN008;5906;201807081300;0;3;0
R1_MN008;5906;201807081400;0;3;0
R1_MN008;5906;201807081500;0;3;0
R1_MN008;5906;201807081600;0;3;0
R1_MN008;5906;201807081700;0;3;0
R1_MN008;5906;201807081800;0;3;0
R1_MN008;5906;201807081900;0;3;0
R1_MN008;5906;201807082000;0;3;0
R1_MN008;5906;201807082100;0;3;0
R1_MN008;5906;201807082200;0;3;0
R1_MN008;5906;201807082300;0;3;0
R1_MN008;5906;201807090000;0;3;0
R1_MN008;5906;201807090100;0;3;0
R1_MN008;5906;201807090200;0;3;0
R1_MN008;5906;201807090300;0;3;0
R1_MN008;5906;201807090400;0;3;0
R1_MN008;5906;201807090500;0;3;0
R1_MN008;5906;201807090600;0;3;0
R1_MN008;5906;201807090700;0;3;0
R1_MN008;5906;201807090800;0;3;0
R1_MN008;5906;201807090900;0;3;0
R1_MN008;5906;201807091000;0;3;0
R1_MN008;5906;201807091100;0;3;0
R1_MN008;5906;201807091200;0;3;0
R1_MN008;5906;201807091300;0;3;0
R1_MN008;5906;201807091400;0;3;0
R1_MN008;5906;201807091500;0;3;0
R1_MN008;5906;201807091600;0;3;0
R1_MN008;5906;201807091700;0;3;0
R1_MN008;5906;201807091800;0;3;0
R1_MN008;5906;201807091900;0;3;0
R1_MN008;5906;201807092000;0;3;0
R1_MN008;5906;201807092100;0;3;0
R1_MN008;5906;201807092200;0;3;0
R1_MN008;5906;201807092300;0;3;0
R1_MN008;5906;201807100000;0;3;0
R1_MN008;5906;201807100100;0;3;0
R1_MN008;5906;201807100200;0;3;0
R1_MN008;5906;201807100300;0;3;0
R1_MN008;5906;201807100400;0;3;0
R1_MN008;5906;201807100500;0;3;0
R1_MN008;5906;201807100600;0;3;0
R1_MN008;5906;201807100700;0;3;0
R1_MN008;5906;201807100800;0;3;0
R1_MN008;5906;201807100900;0;3;0
R1_MN008;5906;201807101000;0;3;0
R1_MN008;5906;201807101100;0;3;0
R1_MN008;5906;201807101200;0;3;0
R1_MN008;5906;201807101300;0;3;0
R1_MN008;5906;201807101400;0;3;0
R1_MN008;5906;201807101500;0;3;0
R1_MN008;5906;201807101600;0;3;0
R1_MN008;5906;201807101700;0;3;0
R1_MN008;5906;201807101800;0;3;0
R1_MN008;5906;201807101900;0;3;0
R1_MN008;5906;201807102000;0;3;0
R1_MN008;5906;201807102100;0;3;0
R1_MN008;5906;201807102200;0.3;3;0
R1_MN008;5906;201807102300;0;3;0
R1_MN008;5906;201807110000;0;3;0
R1_MN008;5906;201807110100;0;3;0
R1_MN008;5906;201807110200;0;3;0
R1_MN008;5906;201807110300;0;3;0
R1_MN008;5906;201807110400;0;3;0
R1_MN008;5906;201807110500;0;3;0
R1_MN008;5906;201807110600;0;3;0
R1_MN008;5906;201807110700;0;3;0
R1_MN008;5906;201807110800;0;3;0
R1_MN008;5906;201807110900;0;3;0
R1_MN008;5906;201807111000;0;3;0
R1_MN008;5906;201807111100;0;3;0
R1_MN008;5906;201807111200;0;3;0
R1_MN008;5906;201807111300;0;3;0
R1_MN008;5906;201807111400;0;3;0
R1_MN008;5906;201807111500;0;3;0
R1_MN008;5906;201807111600;0;3;0
R1_MN008;5906;201807111700;0;3;0
R1_MN008;5906;201807111800;0;3;0
R1_MN008;5906;201807111900;0;3;0
R1_MN008;5906;201807112000;0;3;0
R1_MN008;5906;201807112100;0;3;0
R1_MN008;5906;201807112200;0;3;0
R1_MN008;5906;201807112300;0;3;0
R1_MN008;5906;201807120000;0;3;0
R1_MN008;5906;201807120100;0;3;0
R1_MN008;5906;201807120200;0;3;0
R1_MN008;5906;201807120300;0;3;0
R1_MN008;5906;201807120400;0;3;0
R1_MN008;5906;201807120500;0;3;0
R1_MN008;5906;201807120600;0;3;0
R1_MN008;5906;201807120700;0;3;0
R1_MN008;5906;201807120800;0;3;0
R1_MN008;5906;201807120900;0;3;0
R1_MN008;5906;201807121000;0;3;0
R1_MN008;5906;201807121100;0;3;0
R1_MN008;5906;201807121200;0;3;0
R1_MN008;5906;201807121300;0;3;0
R1_MN008;5906;201807121400;0;3;0
R1_MN008;5906;201807121500;0;3;0
R1_MN008;5906;201807121600;0;3;0
R1_MN008;5906;201807121700;0;3;0
R1_MN008;5906;201807121800;0;3;0
R1_MN008;5906;201807121900;0;3;0
R1_MN008;5906;201807122000;0;3;0
R1_MN008;5906;201807122100;0;3;0
R1_MN008;5906;201807122200;0;3;0
R1_MN008;5906;201807122300;0;3;0
R1_MN008;5906;201807130000;0;3;0
R1_MN008;5906;201807130100;0;3;0
R1_MN008;5906;201807130200;0;3;0
R1_MN008;5906;201807130300;0;3;0
R1_MN008;5906;201807130400;0;3;0
R1_MN008;5906;201807130500;0;3;0
R1_MN008;5906;201807130600;0;3;0
R1_MN008;5906;201807130700;0;3;0
R1_MN008;5906;201807130800;0;3;0
R1_MN008;5906;201807130900;0;3;0
R1_MN008;5906;201807131000;0;3;0
R1_MN008;5906;201807131100;0;3;0
R1_MN008;5906;201807131200;0;3;0
R1_MN008;5906;201807131300;0;3;0
R1_MN008;5906;201807131400;0;3;0
R1_MN008;5906;201807131500;0;3;0
R1_MN008;5906;201807131600;0;3;0
R1_MN008;5906;201807131700;0;3;0
R1_MN008;5906;201807131800;0;3;0
R1_MN008;5906;201807131900;0;3;0
R1_MN008;5906;201807132000;0;3;0
R1_MN008;5906;201807132100;0;3;0
R1_MN008;5906;201807132200;0;3;0
R1_MN008;5906;201807132300;0;3;0
R1_MN008;5906;201807140000;0;3;0
R1_MN008;5906;201807140100;0;3;0
R1_MN008;5906;201807140200;0;3;0
R1_MN008;5906;201807140300;0;3;0
R1_MN008;5906;201807140400;0;3;0
R1_MN008;5906;201807140500;0;3;0
R1_MN008;5906;201807140600;0;3;0
R1_MN008;5906;201807140700;0;3;0
R1_MN008;5906;201807140800;0;3;0
R1_MN008;5906;201807140900;0;3;0
R1_MN008;5906;201807141000;0;3;0
R1_MN008;5906;201807141100;0;3;0
R1_MN008;5906;201807141200;0;3;0
R1_MN008;5906;201807141300;0;3;0
R1_MN008;5906;201807141400;0;3;0
R1_MN008;5906;201807141500;0;3;0
R1_MN008;5906;201807141600;0;3;0
R1_MN008;5906;201807141700;0;3;0
R1_MN008;5906;201807141800;0;3;0
R1_MN008;5906;201807141900;0;3;0
R1_MN008;5906;201807142000;0;3;0
R1_MN008;5906;201807142100;0;3;0
R1_MN008;5906;201807142200;0;3;0
R1_MN008;5906;201807142300;0;3;0
R1_MN008;5906;201807150000;0;3;0
R1_MN008;5906;201807150100;0;3;0
R1_MN008;5906;201807150200;0;3;0
R1_MN008;5906;201807150300;0;3;0
R1_MN008;5906;201807150400;0;3;0
R1_MN008;5906;201807150500;0;3;0
R1_MN008;5906;201807150600;0;3;0
R1_MN008;5906;201807150700;0;3;0
R1_MN008;5906;201807150800;0;3;0
R1_MN008;5906;201807150900;0;3;0
R1_MN008;5906;201807151000;0;3;0
R1_MN008;5906;201807151100;0;3;0
R1_MN008;5906;201807151200;0;3;0
R1_MN008;5906;201807151300;0;3;0
R1_MN008;5906;201807151400;0;3;0
R1_MN008;5906;201807151500;0;3;0
R1_MN008;5906;201807151600;0;3;0
R1_MN008;5906;201807151700;0;3;0
R1_MN008;5906;201807151800;0;3;0
R1_MN008;5906;201807151900;2.3;3;0
R1_MN008;5906;201807152000;0;3;0
R1_MN008;5906;201807152100;0;3;0
R1_MN008;5906;201807152200;0;3;0
R1_MN008;5906;201807152300;0;3;0
R1_MN008;5906;201807160000;1.4;3;0
R1_MN008;5906;201807160100;0;3;0
R1_MN008;5906;201807160200;0;3;0
R1_MN008;5906;201807160300;0;3;0
R1_MN008;5906;201807160400;0;3;0
R1_MN008;5906;201807160500;0;3;0
R1_MN008;5906;201807160600;0;3;0
R1_MN008;5906;201807160700;0;3;0
R1_MN008;5906;201807160800;0;3;0
R1_MN008;5906;201807160900;0;3;0
R1_MN008;5906;201807161000;0;3;0
R1_MN008;5906;201807161100;0;3;0
R1_MN008;5906;201807161200;0;3;0
R1_MN008;5906;201807161300;0;3;0
R1_MN008;5906;201807161400;0;3;0
R1_MN008;5906;201807161500;0;3;0
R1_MN008;5906;201807161600;0;3;0
R1_MN008;5906;201807161700;0;3;0
R1_MN008;5906;201807161800;0;3;0
R1_MN008;5906;201807161900;0;3;0
R1_MN008;5906;201807162000;0;3;0
R1_MN008;5906;201807162100;0;3;0
R1_MN008;5906;201807162200;0;3;0
R1_MN008;5906;201807162300;0;3;0
R1_MN008;5906;201807170000;0;3;0
R1_MN008;5906;201807170100;0;3;0
R1_MN008;5906;201807170200;0;3;0
R1_MN008;5906;201807170300;0;3;0
R1_MN008;5906;201807170400;0;3;0
R1_MN008;5906;201807170500;0;3;0
R1_MN008;5906;201807170600;0;3;0
R1_MN008;5906;201807170700;0;3;0
R1_MN008;5906;201807170800;0;3;0
R1_MN008;5906;201807170900;0;3;0
R1_MN008;5906;201807171000;0;3;0
R1_MN008;5906;201807171100;0;3;0
R1_MN008;5906;201807171200;0;3;0
R1_MN008;5906;201807171300;0;3;0
R1_MN008;5906;201807171400;0;3;0
R1_MN008;5906;201807171500;0;3;0
R1_MN008;5906;201807171600;0;3;0
R1_MN008;5906;201807171700;0;3;0
R1_MN008;5906;201807171800;0;3;0
R1_MN008;5906;201807171900;0;3;0
R1_MN008;5906;201807172000;0;3;0
R1_MN008;5906;201807172100;0;3;0
R1_MN008;5906;201807172200;0;3;0
R1_MN008;5906;201807172300;0;3;0
R1_MN008;5906;201807180000;0;3;0
R1_MN008;5906;201807180100;0;3;0
R1_MN008;5906;201807180200;0;3;0
R1_MN008;5906;201807180300;0;3;0
R1_MN008;5906;201807180400;0;3;0
R1_MN008;5906;201807180500;0;3;0
R1_MN008;5906;201807180600;0;3;0
R1_MN008;5906;201807180700;0;3;0
R1_MN008;5906;201807180800;0;3;0
R1_MN008;5906;201807180900;0;3;0
R1_MN008;5906;201807181000;0;3;0
R1_MN008;5906;201807181100;0;3;0
R1_MN008;5906;201807181200;0;3;0
R1_MN008;5906;201807181300;0;3;0
R1_MN008;5906;201807181400;0;3;0
R1_MN008;5906;201807181500;0;3;0
R1_MN008;5906;201807181600;0;3;0
R1_MN008;5906;201807181700;0;3;0
R1_MN008;5906;201807181800;0;3;0
R1_MN008;5906;201807181900;0;3;0
R1_MN008;5906;201807182000;0;3;0
R1_MN008;5906;201807182100;0;3;0
R1_MN008;5906;201807182200;0;3;0
R1_MN008;5906;201807182300;0;3;0
R1_MN008;5906;201807190000;0;3;0
R1_MN008;5906;201807190100;0;3;0
R1_MN008;5906;201807190200;0;3;0
R1_MN008;5906;201807190300;0;3;0
R1_MN008;5906;201807190400;0;3;0
R1_MN008;5906;201807190500;0;3;0
R1_MN008;5906;201807190600;0;3;0
R1_MN008;5906;201807190700;0;3;0
R1_MN008;5906;201807190800;0;3;0
R1_MN008;5906;201807190900;0;3;0
R1_MN008;5906;201807191000;0;3;0
R1_MN008;5906;201807191100;0;3;0
R1_MN008;5906;201807191200;0;3;0
R1_MN008;5906;201807191300;0;3;0
R1_MN008;5906;201807191400;0;3;0
R1_MN008;5906;201807191500;0;3;0
R1_MN008;5906;201807191600;0;3;0
R1_MN008;5906;201807191700;0;3;0
R1_MN008;5906;201807191800;0;3;0
R1_MN008;5906;201807191900;0;3;0
R1_MN008;5906;201807192000;0;3;0
R1_MN008;5906;201807192100;0;3;0
R1_MN008;5906;201807192200;0;3;0
R1_MN008;5906;201807192300;0;3;0
R1_MN008;5906;201807200000;0;3;0
R1_MN008;5906;201807200100;0;3;0
R1_MN008;5906;201807200200;0;3;0
R1_MN008;5906;201807200300;0;3;0
R1_MN008;5906;201807200400;0;3;0
R1_MN008;5906;201807200500;0;3;0
R1_MN008;5906;201807200600;0;3;0
R1_MN008;5906;201807200700;0;3;0
R1_MN008;5906;201807200800;0;3;0
R1_MN008;5906;201807200900;0;3;0
R1_MN008;5906;201807201000;0;3;0
R1_MN008;5906;201807201100;0;3;0
R1_MN008;5906;201807201200;0;3;0
R1_MN008;5906;201807201300;0;3;0
R1_MN008;5906;201807201400;0;3;0
R1_MN008;5906;201807201500;0;3;0
R1_MN008;5906;201807201600;0;3;0
R1_MN008;5906;201807201700;0;3;0
R1_MN008;5906;201807201800;0;3;0
R1_MN008;5906;201807201900;0;3;0
R1_MN008;5906;201807202000;0;3;0
R1_MN008;5906;201807202100;0;3;0
R1_MN008;5906;201807202200;0;3;0
R1_MN008;5906;201807202300;0;3;0
R1_MN008;5906;201807210000;0;3;0
R1_MN008;5906;201807210100;0;3;0
R1_MN008;5906;201807210200;0;3;0
R1_MN008;5906;201807210300;0;3;0
R1_MN008;5906;201807210400;0;3;0
R1_MN008;5906;201807210500;0;3;0
R1_MN008;5906;201807210600;0;3;0
R1_MN008;5906;201807210700;0;3;0
R1_MN008;5906;201807210800;0;3;0
R1_MN008;5906;201807210900;0;3;0
R1_MN008;5906;201807211000;0;3;0
R1_MN008;5906;201807211100;0.9;3;0
R1_MN008;5906;201807211200;1.5;3;0
R1_MN008;5906;201807211300;0.1;3;0
R1_MN008;5906;201807211400;0;3;0
R1_MN008;5906;201807211500;0;3;0
R1_MN008;5906;201807211600;0;3;0
R1_MN008;5906;201807211700;0;3;0
R1_MN008;5906;201807211800;0.5;3;0
R1_MN008;5906;201807211900;0;3;0
R1_MN008;5906;201807212000;0;3;0
R1_MN008;5906;201807212100;0;3;0
R1_MN008;5906;201807212200;0;3;0
R1_MN008;5906;201807212300;0;3;0
R1_MN008;5906;201807220000;0;3;0
R1_MN008;5906;201807220100;0;3;0
R1_MN008;5906;201807220200;0;3;0
R1_MN008;5906;201807220300;0;3;0
R1_MN008;5906;201807220400;0;3;0
R1_MN008;5906;201807220500;0;3;0
R1_MN008;5906;201807220600;0;3;0
R1_MN008;5906;201807220700;0;3;0
R1_MN008;5906;201807220800;0;3;0
R1_MN008;5906;201807220900;0;3;0
R1_MN008;5906;201807221000;0;3;0
R1_MN008;5906;201807221100;0;3;0
R1_MN008;5906;201807221200;0;3;0
R1_MN008;5906;201807221300;0;3;0
R1_MN008;5906;201807221400;0;3;0
R1_MN008;5906;201807221500;21.3;3;0
R1_MN008;5906;201807221600;4;3;0
R1_MN008;5906;201807221700;0.4;3;0
R1_MN008;5906;201807221800;0;3;0
R1_MN008;5906;201807221900;0;3;0
R1_MN008;5906;201807222000;0;3;0
R1_MN008;5906;201807222100;0;3;0
R1_MN008;5906;201807222200;0;3;0
R1_MN008;5906;201807222300;0;3;0
R1_MN008;5906;201807230000;0;3;0
R1_MN008;5906;201807230100;0;3;0
R1_MN008;5906;201807230200;0;3;0
R1_MN008;5906;201807230300;0;3;0
R1_MN008;5906;201807230400;0;3;0
R1_MN008;5906;201807230500;0;3;0
R1_MN008;5906;201807230600;0;3;0
R1_MN008;5906;201807230700;0;3;0
R1_MN008;5906;201807230800;0;3;0
R1_MN008;5906;201807230900;0;3;0
R1_MN008;5906;201807231000;0;3;0
R1_MN008;5906;201807231100;0;3;0
R1_MN008;5906;201807231200;0;3;0
R1_MN008;5906;201807231300;0;3;0
R1_MN008;5906;201807231400;0;3;0
R1_MN008;5906;201807231500;0;3;0
R1_MN008;5906;201807231600;0;3;0
R1_MN008;5906;201807231700;0;3;0
R1_MN008;5906;201807231800;0;3;0
R1_MN008;5906;201807231900;0;3;0
R1_MN008;5906;201807232000;0;3;0
R1_MN008;5906;201807232100;0;3;0
R1_MN008;5906;201807232200;0;3;0
R1_MN008;5906;201807232300;0;3;0
R1_MN008;5906;201807240000;0;3;0
R1_MN008;5906;201807240100;0;3;0
R1_MN008;5906;201807240200;0;3;0
R1_MN008;5906;201807240300;0;3;0
R1_MN008;5906;201807240400;0;3;0
R1_MN008;5906;201807240500;0;3;0
R1_MN008;5906;201807240600;0;3;0
R1_MN008;5906;201807240700;0;3;0
R1_MN008;5906;201807240800;0;3;0
R1_MN008;5906;201807240900;0;3;0
R1_MN008;5906;201807241000;0;3;0
R1_MN008;5906;201807241100;0;3;0
R1_MN008;5906;201807241200;0;3;0
R1_MN008;5906;201807241300;0;3;0
R1_MN008;5906;201807241400;0;3;0
R1_MN008;5906;201807241500;0;3;0
R1_MN008;5906;201807241600;0;3;0
R1_MN008;5906;201807241700;0;3;0
R1_MN008;5906;201807241800;0;3;0
R1_MN008;5906;201807241900;0;3;0
R1_MN008;5906;201807242000;0;3;0
R1_MN008;5906;201807242100;0;3;0
R1_MN008;5906;201807242200;0;3;0
R1_MN008;5906;201807242300;0;3;0
R1_MN008;5906;201807250000;0;3;0
R1_MN008;5906;201807250100;0;3;0
R1_MN008;5906;201807250200;0;3;0
R1_MN008;5906;201807250300;0;3;0
R1_MN008;5906;201807250400;0;3;0
R1_MN008;5906;201807250500;0;3;0
R1_MN008;5906;201807250600;0;3;0
R1_MN008;5906;201807250700;0;3;0
R1_MN008;5906;201807250800;0;3;0
R1_MN008;5906;201807250900;0;3;0
R1_MN008;5906;201807251000;0;3;0
R1_MN008;5906;201807251100;0;3;0
R1_MN008;5906;201807251200;0;3;0
R1_MN008;5906;201807251300;0;3;0
R1_MN008;5906;201807251400;0;3;0
R1_MN008;5906;201807251500;0;3;0
R1_MN008;5906;201807251600;0;3;0
R1_MN008;5906;201807251700;0;3;0
R1_MN008;5906;201807251800;0;3;0
R1_MN008;5906;201807251900;0;3;0
R1_MN008;5906;201807252000;0;3;0
R1_MN008;5906;201807252100;0;3;0
R1_MN008;5906;201807252200;0;3;0
R1_MN008;5906;201807252300;0;3;0
R1_MN008;5906;201807260000;0;3;0
R1_MN008;5906;201807260100;0;3;0
R1_MN008;5906;201807260200;0;3;0
R1_MN008;5906;201807260300;0;3;0
R1_MN008;5906;201807260400;0;3;0
R1_MN008;5906;201807260500;0;3;0
R1_MN008;5906;201807260600;0;3;0
R1_MN008;5906;201807260700;0;3;0
R1_MN008;5906;201807260800;0;3;0
R1_MN008;5906;201807260900;0;3;0
R1_MN008;5906;201807261000;0;3;0
R1_MN008;5906;201807261100;0;3;0
R1_MN008;5906;201807261200;0;3;0
R1_MN008;5906;201807261300;0;3;0
R1_MN008;5906;201807261400;0;3;0
R1_MN008;5906;201807261500;0;3;0
R1_MN008;5906;201807261600;0;3;0
R1_MN008;5906;201807261700;0;3;0
R1_MN008;5906;201807261800;0;3;0
R1_MN008;5906;201807261900;0;3;0
R1_MN008;5906;201807262000;0;3;0
R1_MN008;5906;201807262100;0;3;0
R1_MN008;5906;201807262200;0;3;0
R1_MN008;5906;201807262300;0;3;0
R1_MN008;5906;201807270000;0;3;0
R1_MN008;5906;201807270100;0;3;0
R1_MN008;5906;201807270200;0;3;0
R1_MN008;5906;201807270300;0;3;0
R1_MN008;5906;201807270400;0;3;0
R1_MN008;5906;201807270500;0;3;0
R1_MN008;5906;201807270600;0;3;0
R1_MN008;5906;201807270700;0;3;0
R1_MN008;5906;201807270800;0;3;0
R1_MN008;5906;201807270900;0;3;0
R1_MN008;5906;201807271000;0;3;0
R1_MN008;5906;201807271100;0;3;0
R1_MN008;5906;201807271200;0;3;0
R1_MN008;5906;201807271300;0;3;0
R1_MN008;5906;201807271400;0;3;0
R1_MN008;5906;201807271500;0;3;0
R1_MN008;5906;201807271600;0;3;0
R1_MN008;5906;201807271700;0;3;0
R1_MN008;5906;201807271800;0;3;0
R1_MN008;5906;201807271900;0;3;0
R1_MN008;5906;201807272000;0;3;0
R1_MN008;5906;201807272100;0;3;0
R1_MN008;5906;201807272200;0;3;0
R1_MN008;5906;201807272300;0;3;0
R1_MN008;5906;201807280000;0;3;0
R1_MN008;5906;201807280100;0;3;0
R1_MN008;5906;201807280200;0;3;0
R1_MN008;5906;201807280300;0;3;0
R1_MN008;5906;201807280400;0;3;0
R1_MN008;5906;201807280500;0;3;0
R1_MN008;5906;201807280600;0;3;0
R1_MN008;5906;201807280700;0;3;0
R1_MN008;5906;201807280800;0;3;0
R1_MN008;5906;201807280900;0;3;0
R1_MN008;5906;201807281000;0;3;0
R1_MN008;5906;201807281100;0;3;0
R1_MN008;5906;201807281200;0;3;0
R1_MN008;5906;201807281300;0;3;0
R1_MN008;5906;201807281400;0;3;0
R1_MN008;5906;201807281500;0.1;3;0
R1_MN008;5906;201807281600;0;3;0
R1_MN008;5906;201807281700;0;3;0
R1_MN008;5906;201807281800;0;3;0
R1_MN008;5906;201807281900;0;3;0
R1_MN008;5906;201807282000;0;3;0
R1_MN008;5906;201807282100;0;3;0
R1_MN008;5906;201807282200;0;3;0
R1_MN008;5906;201807282300;0;3;0
R1_MN008;5906;201807290000;0;3;0
R1_MN008;5906;201807290100;0;3;0
R1_MN008;5906;201807290200;0;3;0
R1_MN008;5906;201807290300;0;3;0
R1_MN008;5906;201807290400;0;3;0
R1_MN008;5906;201807290500;0;3;0
R1_MN008;5906;201807290600;0;3;0
R1_MN008;5906;201807290700;0;3;0
R1_MN008;5906;201807290800;0;3;0
R1_MN008;5906;201807290900;0;3;0
R1_MN008;5906;201807291000;0;3;0
R1_MN008;5906;201807291100;0;3;0
R1_MN008;5906;201807291200;0;3;0
R1_MN008;5906;201807291300;0;3;0
R1_MN008;5906;201807291400;0;3;0
R1_MN008;5906;201807291500;0;3;0
R1_MN008;5906;201807291600;0;3;0
R1_MN008;5906;201807291700;0;3;0
R1_MN008;5906;201807291800;0;3;0
R1_MN008;5906;201807291900;0;3;0
R1_MN008;5906;201807292000;0;3;0
R1_MN008;5906;201807292100;0;3;0
R1_MN008;5906;201807292200;0;3;0
R1_MN008;5906;201807292300;0;3;0
R1_MN008;5906;201807300000;0;3;0
R1_MN008;5906;201807300100;0;3;0
R1_MN008;5906;201807300200;0;3;0
R1_MN008;5906;201807300300;0;3;0
R1_MN008;5906;201807300400;0;3;0
R1_MN008;5906;201807300500;0;3;0
R1_MN008;5906;201807300600;0;3;0
R1_MN008;5906;201807300700;0;3;0
R1_MN008;5906;201807300800;0;3;0
R1_MN008;5906;201807300900;0;3;0
R1_MN008;5906;201807301000;0;3;0
R1_MN008;5906;201807301100;0;3;0
R1_MN008;5906;201807301200;0;3;0
R1_MN008;5906;201807301300;0;3;0
R1_MN008;5906;201807301400;0;3;0
R1_MN008;5906;201807301500;0;3;0
R1_MN008;5906;201807301600;0;3;0
R1_MN008;5906;201807301700;0;3;0
R1_MN008;5906;201807301800;0;3;0
R1_MN008;5906;201807301900;0;3;0
R1_MN008;5906;201807302000;0;3;0
R1_MN008;5906;201807302100;0;3;0
R1_MN008;5906;201807302200;0;3;0
R1_MN008;5906;201807302300;0;3;0
R1_MN008;5906;201807310000;0;3;0
R1_MN008;5906;201807310100;0;3;0
R1_MN008;5906;201807310200;0;3;0
R1_MN008;5906;201807310300;0;3;0
R1_MN008;5906;201807310400;0;3;0
R1_MN008;5906;201807310500;0;3;0
R1_MN008;5906;201807310600;0;3;0
R1_MN008;5906;201807310700;0;3;0
R1_MN008;5906;201807310800;0;3;0
R1_MN008;5906;201807310900;0;3;0
R1_MN008;5906;201807311000;0;3;0
R1_MN008;5906;201807311100;0;3;0
R1_MN008;5906;201807311200;0;3;0
R1_MN008;5906;201807311300;0;3;0
R1_MN008;5906;201807311400;0;3;0
R1_MN008;5906;201807311500;0;3;0
R1_MN008;5906;201807311600;0;3;0
R1_MN008;5906;201807311700;0;3;0
R1_MN008;5906;201807311800;0;3;0
R1_MN008;5906;201807311900;0;3;0
R1_MN008;5906;201807312000;0;3;0
R1_MN008;5906;201807312100;0;3;0
